entid,q502,q502_1,q502_2,q502_3
4c3375ff-299c-456d-bee5-35a958422477,Other,0,0,0
4c3375ff-299c-456d-bee5-35a958422477,Solid-fuel stove,0,0,0
4ddd456c-d466-4cbd-9510-411174644aa1,Biogas stove,0,0,0
4ddd456c-d466-4cbd-9510-411174644aa1,Electric cooking device,0,0,0
4ddd456c-d466-4cbd-9510-411174644aa1,Kerosene fuel / other liquid fuel stove,0,0,0
4ddd456c-d466-4cbd-9510-411174644aa1,LPG stove,1,300,6000
4ddd456c-d466-4cbd-9510-411174644aa1,Other,0,0,0
4ddd456c-d466-4cbd-9510-411174644aa1,Solid-fuel stove,0,0,0
4e73142f-c93f-4367-92a2-04d861c9207d,Biogas stove,0,0,0
4e73142f-c93f-4367-92a2-04d861c9207d,Electric cooking device,0,0,0
4e73142f-c93f-4367-92a2-04d861c9207d,Kerosene fuel / other liquid fuel stove,2,120,6000
4e73142f-c93f-4367-92a2-04d861c9207d,LPG stove,0,0,0
4e73142f-c93f-4367-92a2-04d861c9207d,Other,0,0,0
4e73142f-c93f-4367-92a2-04d861c9207d,Solid-fuel stove,0,0,0
527e5325-e02a-403c-be44-b0e8d9c8047b,Biogas stove,0,0,0
527e5325-e02a-403c-be44-b0e8d9c8047b,Electric cooking device,0,0,0
527e5325-e02a-403c-be44-b0e8d9c8047b,Kerosene fuel / other liquid fuel stove,0,0,0
527e5325-e02a-403c-be44-b0e8d9c8047b,LPG stove,1,120,3000
527e5325-e02a-403c-be44-b0e8d9c8047b,Other,0,0,0
527e5325-e02a-403c-be44-b0e8d9c8047b,Solid-fuel stove,0,0,0
52bf2204-046c-4860-aad8-8b0b1a804365,Biogas stove,0,0,0
52bf2204-046c-4860-aad8-8b0b1a804365,Electric cooking device,0,0,0
52bf2204-046c-4860-aad8-8b0b1a804365,Kerosene fuel / other liquid fuel stove,1,90,2500
52bf2204-046c-4860-aad8-8b0b1a804365,LPG stove,1,90,6000
52bf2204-046c-4860-aad8-8b0b1a804365,Other,0,0,0
52bf2204-046c-4860-aad8-8b0b1a804365,Solid-fuel stove,5,60,1800
5790cd07-9e3a-403b-8d18-c434a87963b9,Biogas stove,0,0,0
5790cd07-9e3a-403b-8d18-c434a87963b9,Electric cooking device,0,0,0
5790cd07-9e3a-403b-8d18-c434a87963b9,Kerosene fuel / other liquid fuel stove,0,0,0
5790cd07-9e3a-403b-8d18-c434a87963b9,LPG stove,1,140,4000
5790cd07-9e3a-403b-8d18-c434a87963b9,Other,0,0,0
5790cd07-9e3a-403b-8d18-c434a87963b9,Solid-fuel stove,0,0,0
580736ca-5bf9-4ccf-aa4b-db227997f86f,Biogas stove,0,0,0
580736ca-5bf9-4ccf-aa4b-db227997f86f,Electric cooking device,0,0,0
580736ca-5bf9-4ccf-aa4b-db227997f86f,Kerosene fuel / other liquid fuel stove,0,0,0
580736ca-5bf9-4ccf-aa4b-db227997f86f,LPG stove,1,135,4000
580736ca-5bf9-4ccf-aa4b-db227997f86f,Other,0,0,0
580736ca-5bf9-4ccf-aa4b-db227997f86f,Solid-fuel stove,2,180,6000
5816305e-612d-4787-a6c6-2b46c52c5b90,Biogas stove,0,0,0
5816305e-612d-4787-a6c6-2b46c52c5b90,Electric cooking device,0,0,0
5816305e-612d-4787-a6c6-2b46c52c5b90,Kerosene fuel / other liquid fuel stove,0,0,0
5816305e-612d-4787-a6c6-2b46c52c5b90,LPG stove,1,60,3000
5816305e-612d-4787-a6c6-2b46c52c5b90,Other,0,0,0
5816305e-612d-4787-a6c6-2b46c52c5b90,Solid-fuel stove,2,120,2000
5b2acd50-1295-40a7-8b1d-f08b2273d450,Biogas stove,0,0,0
5b2acd50-1295-40a7-8b1d-f08b2273d450,Electric cooking device,0,0,0
5b2acd50-1295-40a7-8b1d-f08b2273d450,Kerosene fuel / other liquid fuel stove,1,120,2000
5b2acd50-1295-40a7-8b1d-f08b2273d450,LPG stove,0,0,0
5b2acd50-1295-40a7-8b1d-f08b2273d450,Other,0,0,0
5b2acd50-1295-40a7-8b1d-f08b2273d450,Solid-fuel stove,0,0,0
5e684a24-b12a-43d6-8bc7-dba53b686fd2,Biogas stove,0,0,0
5e684a24-b12a-43d6-8bc7-dba53b686fd2,Electric cooking device,1,240,99
5e684a24-b12a-43d6-8bc7-dba53b686fd2,Kerosene fuel / other liquid fuel stove,0,0,0
5e684a24-b12a-43d6-8bc7-dba53b686fd2,LPG stove,0,0,0
5e684a24-b12a-43d6-8bc7-dba53b686fd2,Other,0,0,0
5e684a24-b12a-43d6-8bc7-dba53b686fd2,Solid-fuel stove,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,Biogas stove,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,Electric cooking device,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,Kerosene fuel / other liquid fuel stove,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,LPG stove,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,Other,0,0,0
603ce098-c4c4-4168-af15-96a9f0c0e730,Solid-fuel stove,2,8,2500
624a8bbd-0a93-453a-8bb2-ad35bc927dba,Biogas stove,0,0,0
624a8bbd-0a93-453a-8bb2-ad35bc927dba,Electric cooking device,1,45,99
624a8bbd-0a93-453a-8bb2-ad35bc927dba,Kerosene fuel / other liquid fuel stove,2,72,6400
624a8bbd-0a93-453a-8bb2-ad35bc927dba,LPG stove,2,60,13000
624a8bbd-0a93-453a-8bb2-ad35bc927dba,Other,0,0,0
624a8bbd-0a93-453a-8bb2-ad35bc927dba,Solid-fuel stove,0,0,0
6318bc5a-8175-4950-9d1a-3109021d983d,Biogas stove,0,0,0
6318bc5a-8175-4950-9d1a-3109021d983d,Electric cooking device,0,0,0
6318bc5a-8175-4950-9d1a-3109021d983d,Kerosene fuel / other liquid fuel stove,0,0,0
6318bc5a-8175-4950-9d1a-3109021d983d,LPG stove,2,230,15000
6318bc5a-8175-4950-9d1a-3109021d983d,Other,0,0,0
6318bc5a-8175-4950-9d1a-3109021d983d,Solid-fuel stove,0,0,0
6430dca2-aac6-41ff-bee2-733744970891,Biogas stove,0,0,0
6430dca2-aac6-41ff-bee2-733744970891,Electric cooking device,0,0,0
6430dca2-aac6-41ff-bee2-733744970891,Kerosene fuel / other liquid fuel stove,1,400,2500
6430dca2-aac6-41ff-bee2-733744970891,LPG stove,0,0,0
6430dca2-aac6-41ff-bee2-733744970891,Other,0,0,0
6430dca2-aac6-41ff-bee2-733744970891,Solid-fuel stove,0,0,0
64d1fa4b-001b-4255-8e98-74f35c799ca7,Biogas stove,0,0,0
64d1fa4b-001b-4255-8e98-74f35c799ca7,Electric cooking device,0,0,0
64d1fa4b-001b-4255-8e98-74f35c799ca7,Kerosene fuel / other liquid fuel stove,0,0,0
64d1fa4b-001b-4255-8e98-74f35c799ca7,LPG stove,1,200,6000
64d1fa4b-001b-4255-8e98-74f35c799ca7,Other,0,0,0
64d1fa4b-001b-4255-8e98-74f35c799ca7,Solid-fuel stove,3,160,5000
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,Biogas stove,0,0,0
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,Electric cooking device,0,0,0
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,Kerosene fuel / other liquid fuel stove,0,0,0
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,LPG stove,1,240,6500
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,Other,0,0,0
6502bdb4-0beb-4ef8-b55c-5f9c46cb2c40,Solid-fuel stove,0,0,0
65154a55-237a-4d0c-a7cd-bfca4ce8174a,Biogas stove,0,0,0
65154a55-237a-4d0c-a7cd-bfca4ce8174a,Electric cooking device,0,0,0
65154a55-237a-4d0c-a7cd-bfca4ce8174a,Kerosene fuel / other liquid fuel stove,0,0,0
65154a55-237a-4d0c-a7cd-bfca4ce8174a,LPG stove,1,60,3500
65154a55-237a-4d0c-a7cd-bfca4ce8174a,Other,0,0,0
65154a55-237a-4d0c-a7cd-bfca4ce8174a,Solid-fuel stove,1,60,3000
6536e5d1-838c-46c0-a5db-340dce8a7a05,Biogas stove,0,0,0
6536e5d1-838c-46c0-a5db-340dce8a7a05,Electric cooking device,0,0,0
6536e5d1-838c-46c0-a5db-340dce8a7a05,Kerosene fuel / other liquid fuel stove,0,0,0
6536e5d1-838c-46c0-a5db-340dce8a7a05,LPG stove,1,90,2000
6536e5d1-838c-46c0-a5db-340dce8a7a05,Other,0,0,0
6536e5d1-838c-46c0-a5db-340dce8a7a05,Solid-fuel stove,0,0,0
67002384-3589-41dd-8871-5c9c1d8eeabd,Biogas stove,0,0,0
67002384-3589-41dd-8871-5c9c1d8eeabd,Electric cooking device,0,0,0
67002384-3589-41dd-8871-5c9c1d8eeabd,Kerosene fuel / other liquid fuel stove,0,0,0
67002384-3589-41dd-8871-5c9c1d8eeabd,LPG stove,3,480,15000
67002384-3589-41dd-8871-5c9c1d8eeabd,Other,0,0,0
67002384-3589-41dd-8871-5c9c1d8eeabd,Solid-fuel stove,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,Biogas stove,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,Electric cooking device,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,Kerosene fuel / other liquid fuel stove,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,LPG stove,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,Other,0,0,0
696e7d10-7bee-411c-b5e2-aaef5eac4d19,Solid-fuel stove,1,60,3000
69b2f5e6-4319-4b54-aea9-1284ce821957,Biogas stove,0,0,0
69b2f5e6-4319-4b54-aea9-1284ce821957,Electric cooking device,0,0,0
69b2f5e6-4319-4b54-aea9-1284ce821957,Kerosene fuel / other liquid fuel stove,0,0,0
69b2f5e6-4319-4b54-aea9-1284ce821957,LPG stove,1,140,4000
69b2f5e6-4319-4b54-aea9-1284ce821957,Other,0,0,0
69b2f5e6-4319-4b54-aea9-1284ce821957,Solid-fuel stove,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,Biogas stove,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,Electric cooking device,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,Kerosene fuel / other liquid fuel stove,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,LPG stove,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,Other,0,0,0
6c1e873a-7584-4f57-8cb2-0a63aed69893,Solid-fuel stove,1,240,1600
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,Biogas stove,0,0,0
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,Electric cooking device,0,0,0
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,Kerosene fuel / other liquid fuel stove,0,0,0
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,LPG stove,1,180,3900
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,Other,0,0,0
6d5fe329-e9bd-4f3a-93d8-dc51e6ccbe89,Solid-fuel stove,0,0,0
6e7e3be1-726a-402a-b62e-8ff7a434e08c,Biogas stove,0,0,0
6e7e3be1-726a-402a-b62e-8ff7a434e08c,Electric cooking device,0,0,0
6e7e3be1-726a-402a-b62e-8ff7a434e08c,Kerosene fuel / other liquid fuel stove,1,20,1450
6e7e3be1-726a-402a-b62e-8ff7a434e08c,LPG stove,0,0,0
6e7e3be1-726a-402a-b62e-8ff7a434e08c,Other,0,0,0
6e7e3be1-726a-402a-b62e-8ff7a434e08c,Solid-fuel stove,0,0,0
704843e8-4d88-4d0a-9720-4c43ae39bea1,Biogas stove,0,0,0
704843e8-4d88-4d0a-9720-4c43ae39bea1,Electric cooking device,0,0,0
704843e8-4d88-4d0a-9720-4c43ae39bea1,Kerosene fuel / other liquid fuel stove,0,0,0
704843e8-4d88-4d0a-9720-4c43ae39bea1,LPG stove,1,80,3200
704843e8-4d88-4d0a-9720-4c43ae39bea1,Other,0,0,0
704843e8-4d88-4d0a-9720-4c43ae39bea1,Solid-fuel stove,0,0,0
732b2364-9eac-46f5-8502-218e42f0d4a9,Biogas stove,0,0,0
732b2364-9eac-46f5-8502-218e42f0d4a9,Electric cooking device,0,0,0
732b2364-9eac-46f5-8502-218e42f0d4a9,Kerosene fuel / other liquid fuel stove,0,0,0
732b2364-9eac-46f5-8502-218e42f0d4a9,LPG stove,1,180,7000
732b2364-9eac-46f5-8502-218e42f0d4a9,Other,0,0,0
732b2364-9eac-46f5-8502-218e42f0d4a9,Solid-fuel stove,0,0,0
73ec922d-193e-4af6-998e-3ac86cf726e1,Biogas stove,0,0,0
73ec922d-193e-4af6-998e-3ac86cf726e1,Electric cooking device,0,0,0
73ec922d-193e-4af6-998e-3ac86cf726e1,Kerosene fuel / other liquid fuel stove,0,0,0
73ec922d-193e-4af6-998e-3ac86cf726e1,LPG stove,2,240,36000
73ec922d-193e-4af6-998e-3ac86cf726e1,Other,0,0,0
73ec922d-193e-4af6-998e-3ac86cf726e1,Solid-fuel stove,1,90,25000
75be3478-87a2-452f-8496-4545bb85e9be,Biogas stove,0,0,0
75be3478-87a2-452f-8496-4545bb85e9be,Electric cooking device,0,0,0
75be3478-87a2-452f-8496-4545bb85e9be,Kerosene fuel / other liquid fuel stove,0,0,0
75be3478-87a2-452f-8496-4545bb85e9be,LPG stove,1,180,6500
75be3478-87a2-452f-8496-4545bb85e9be,Other,4,300,5000
75be3478-87a2-452f-8496-4545bb85e9be,Solid-fuel stove,0,0,0
76141abe-b12e-4fde-9524-4cabdacb66f2,Biogas stove,0,0,0
76141abe-b12e-4fde-9524-4cabdacb66f2,Electric cooking device,0,0,0
76141abe-b12e-4fde-9524-4cabdacb66f2,Kerosene fuel / other liquid fuel stove,0,0,0
76141abe-b12e-4fde-9524-4cabdacb66f2,LPG stove,1,180,3000
76141abe-b12e-4fde-9524-4cabdacb66f2,Other,0,0,0
76141abe-b12e-4fde-9524-4cabdacb66f2,Solid-fuel stove,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,Biogas stove,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,Electric cooking device,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,Kerosene fuel / other liquid fuel stove,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,LPG stove,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,Other,0,0,0
764525ac-5bdd-418d-99d7-9527df4bb47e,Solid-fuel stove,2,230,5500
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,Biogas stove,0,0,0
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,Electric cooking device,0,0,0
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,Kerosene fuel / other liquid fuel stove,0,0,0
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,LPG stove,1,45,2000
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,Other,0,0,0
76ff7ffc-a5a5-4cc0-b5e1-616d7d7b37bf,Solid-fuel stove,0,0,0
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,Biogas stove,0,0,0
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,Electric cooking device,0,0,0
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,Kerosene fuel / other liquid fuel stove,0,0,0
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,LPG stove,3,180,10000
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,Other,0,0,0
77f6feb5-507e-4ef7-a022-bdd2d85ef5f6,Solid-fuel stove,0,0,0
796278d3-25f4-4cb0-89fb-892b845b0138,Biogas stove,0,0,0
796278d3-25f4-4cb0-89fb-892b845b0138,Electric cooking device,0,0,0
796278d3-25f4-4cb0-89fb-892b845b0138,Kerosene fuel / other liquid fuel stove,1,120,2000
796278d3-25f4-4cb0-89fb-892b845b0138,LPG stove,0,0,0
796278d3-25f4-4cb0-89fb-892b845b0138,Other,0,0,0
796278d3-25f4-4cb0-89fb-892b845b0138,Solid-fuel stove,0,0,0
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,Biogas stove,0,0,0
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,Electric cooking device,0,0,0
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,Kerosene fuel / other liquid fuel stove,1,180,2000
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,LPG stove,0,0,0
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,Other,0,0,0
79e4b200-0d5e-416f-9bae-c7ab6d9e869b,Solid-fuel stove,0,0,0
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,Biogas stove,0,0,0
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,Electric cooking device,0,0,0
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,Kerosene fuel / other liquid fuel stove,1,200,5000
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,LPG stove,0,0,0
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,Other,0,0,0
7c6c5eb4-d51b-4672-bfa2-bb232199f59f,Solid-fuel stove,0,0,0
7d592412-4a52-4ce4-bf91-7b7c37788a21,Biogas stove,0,0,0
7d592412-4a52-4ce4-bf91-7b7c37788a21,Electric cooking device,0,0,0
7d592412-4a52-4ce4-bf91-7b7c37788a21,Kerosene fuel / other liquid fuel stove,0,0,0
7d592412-4a52-4ce4-bf91-7b7c37788a21,LPG stove,1,120,3500
7d592412-4a52-4ce4-bf91-7b7c37788a21,Other,0,0,0
7d592412-4a52-4ce4-bf91-7b7c37788a21,Solid-fuel stove,0,0,0
7e5d1c6a-f126-4949-ab1f-fae73f57db45,Biogas stove,0,0,0
7e5d1c6a-f126-4949-ab1f-fae73f57db45,Electric cooking device,0,0,0
7e5d1c6a-f126-4949-ab1f-fae73f57db45,Kerosene fuel / other liquid fuel stove,0,0,0
7e5d1c6a-f126-4949-ab1f-fae73f57db45,LPG stove,1,180,6500
7e5d1c6a-f126-4949-ab1f-fae73f57db45,Other,0,0,0
7e5d1c6a-f126-4949-ab1f-fae73f57db45,Solid-fuel stove,0,0,0
7e6352e0-79dd-4b4b-a064-7748d654c784,Biogas stove,0,0,0
7e6352e0-79dd-4b4b-a064-7748d654c784,Electric cooking device,0,0,0
7e6352e0-79dd-4b4b-a064-7748d654c784,Kerosene fuel / other liquid fuel stove,0,0,0
7e6352e0-79dd-4b4b-a064-7748d654c784,LPG stove,3,460,15000
7e6352e0-79dd-4b4b-a064-7748d654c784,Other,0,0,0
7e6352e0-79dd-4b4b-a064-7748d654c784,Solid-fuel stove,0,0,0
811def8e-b702-45ef-9197-be4e69538777,Biogas stove,0,0,0
811def8e-b702-45ef-9197-be4e69538777,Electric cooking device,0,0,0
811def8e-b702-45ef-9197-be4e69538777,Kerosene fuel / other liquid fuel stove,0,0,0
811def8e-b702-45ef-9197-be4e69538777,LPG stove,0,0,0
811def8e-b702-45ef-9197-be4e69538777,Other,0,0,0
811def8e-b702-45ef-9197-be4e69538777,Solid-fuel stove,3,360,10000
86d86e85-1514-4ec7-a2d9-225eff2f1596,Biogas stove,0,0,0
86d86e85-1514-4ec7-a2d9-225eff2f1596,Electric cooking device,0,0,0
86d86e85-1514-4ec7-a2d9-225eff2f1596,Kerosene fuel / other liquid fuel stove,0,0,0
86d86e85-1514-4ec7-a2d9-225eff2f1596,LPG stove,1,180,5000
86d86e85-1514-4ec7-a2d9-225eff2f1596,Other,3,180,1500
86d86e85-1514-4ec7-a2d9-225eff2f1596,Solid-fuel stove,0,0,0
8769ebb4-9930-426a-a43c-3f1f1b5a8631,Biogas stove,0,0,0
8769ebb4-9930-426a-a43c-3f1f1b5a8631,Electric cooking device,0,0,0
8769ebb4-9930-426a-a43c-3f1f1b5a8631,Kerosene fuel / other liquid fuel stove,1,50,1300
8769ebb4-9930-426a-a43c-3f1f1b5a8631,LPG stove,0,0,0
8769ebb4-9930-426a-a43c-3f1f1b5a8631,Other,0,0,0
8769ebb4-9930-426a-a43c-3f1f1b5a8631,Solid-fuel stove,0,0,0
891de49f-c008-4d6f-b7b8-f79415e7e761,Biogas stove,0,0,0
891de49f-c008-4d6f-b7b8-f79415e7e761,Electric cooking device,0,0,0
891de49f-c008-4d6f-b7b8-f79415e7e761,Kerosene fuel / other liquid fuel stove,1,60,2000
891de49f-c008-4d6f-b7b8-f79415e7e761,LPG stove,0,0,0
891de49f-c008-4d6f-b7b8-f79415e7e761,Other,0,0,0
891de49f-c008-4d6f-b7b8-f79415e7e761,Solid-fuel stove,0,0,0
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,Biogas stove,0,0,0
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,Electric cooking device,1,240,99
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,Kerosene fuel / other liquid fuel stove,0,0,0
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,LPG stove,0,0,0
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,Other,0,0,0
8bcdf31b-fa7a-4fbc-80bf-5a3536ad9e19,Solid-fuel stove,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,Biogas stove,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,Electric cooking device,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,Kerosene fuel / other liquid fuel stove,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,LPG stove,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,Other,0,0,0
8c1902e8-94f1-4d6d-a603-7153574deaa4,Solid-fuel stove,1,780,10000
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Biogas stove,0,0,0
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Electric cooking device,0,0,0
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Kerosene fuel / other liquid fuel stove,0,0,0
8ca32eb4-d746-4a8e-be7a-0bea1797229d,LPG stove,1,30,1500
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Other,0,0,0
8ca32eb4-d746-4a8e-be7a-0bea1797229d,Solid-fuel stove,1,60,3000
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Biogas stove,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Electric cooking device,1,60,3000
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Kerosene fuel / other liquid fuel stove,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,LPG stove,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Other,0,0,0
8f48fbb0-218d-4510-a71e-93682cc8bdc6,Solid-fuel stove,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Biogas stove,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Electric cooking device,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Kerosene fuel / other liquid fuel stove,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,LPG stove,1,300,6000
90d0b502-dc1a-4ccf-864f-3036dbd32429,Other,0,0,0
90d0b502-dc1a-4ccf-864f-3036dbd32429,Solid-fuel stove,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Biogas stove,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Electric cooking device,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Kerosene fuel / other liquid fuel stove,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,LPG stove,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Other,0,0,0
9108e454-f6bc-46d8-b715-9cb395519e55,Solid-fuel stove,3,210,9000
9130b131-e89c-4437-9dde-42a102fe2308,Biogas stove,0,0,0
9130b131-e89c-4437-9dde-42a102fe2308,Electric cooking device,1,40,0
9130b131-e89c-4437-9dde-42a102fe2308,Kerosene fuel / other liquid fuel stove,0,0,0
9130b131-e89c-4437-9dde-42a102fe2308,LPG stove,1,240,12000
9130b131-e89c-4437-9dde-42a102fe2308,Other,0,0,0
9130b131-e89c-4437-9dde-42a102fe2308,Solid-fuel stove,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Biogas stove,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Electric cooking device,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Kerosene fuel / other liquid fuel stove,1,90,1200
93330454-9c29-43ff-bc6c-a09284075372,LPG stove,1,240,4800
93330454-9c29-43ff-bc6c-a09284075372,Other,0,0,0
93330454-9c29-43ff-bc6c-a09284075372,Solid-fuel stove,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Biogas stove,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Electric cooking device,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Kerosene fuel / other liquid fuel stove,0,0,0
97948f77-328a-419e-8c62-603da589f05a,LPG stove,1,140,4500
97948f77-328a-419e-8c62-603da589f05a,Other,0,0,0
97948f77-328a-419e-8c62-603da589f05a,Solid-fuel stove,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Biogas stove,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Electric cooking device,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Kerosene fuel / other liquid fuel stove,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,LPG stove,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Other,0,0,0
97a85a61-8fe1-4ffc-b961-f60c23300c22,Solid-fuel stove,2,180,6000
97b78374-242c-456b-9691-c7f169bf445b,Biogas stove,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,Electric cooking device,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,Kerosene fuel / other liquid fuel stove,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,LPG stove,1,400,6000
97b78374-242c-456b-9691-c7f169bf445b,Other,0,0,0
97b78374-242c-456b-9691-c7f169bf445b,Solid-fuel stove,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Biogas stove,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Electric cooking device,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Kerosene fuel / other liquid fuel stove,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,LPG stove,1,300,12000
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Other,0,0,0
9a98b4d3-3f59-43e6-b9d1-79e18edb273a,Solid-fuel stove,0,0,0
9ccfecb1-b01c-4e98-8710-491c13e37c71,Biogas stove,0,0,0
9ccfecb1-b01c-4e98-8710-491c13e37c71,Electric cooking device,1,240,99
9ccfecb1-b01c-4e98-8710-491c13e37c71,Kerosene fuel / other liquid fuel stove,0,0,0
9ccfecb1-b01c-4e98-8710-491c13e37c71,LPG stove,0,0,0
9ccfecb1-b01c-4e98-8710-491c13e37c71,Other,0,0,0
9ccfecb1-b01c-4e98-8710-491c13e37c71,Solid-fuel stove,0,0,0
9f09d14a-1050-46bc-94c0-22fe632a378d,Biogas stove,0,0,0
9f09d14a-1050-46bc-94c0-22fe632a378d,Electric cooking device,0,0,0
9f09d14a-1050-46bc-94c0-22fe632a378d,Kerosene fuel / other liquid fuel stove,0,0,0
9f09d14a-1050-46bc-94c0-22fe632a378d,LPG stove,1,60,2400
9f09d14a-1050-46bc-94c0-22fe632a378d,Other,0,0,0
9f09d14a-1050-46bc-94c0-22fe632a378d,Solid-fuel stove,0,0,0
a30ae354-6e4e-4c11-b23e-b8ddbc2e20f4,Biogas stove,0,0,0
a30ae354-6e4e-4c11-b23e-b8ddbc2e20f4,Electric cooking device,0,0,0
